अकड़	اڪڙ
पिरीं	پرين
पिरोली	پرولي
पिर्घट	پرگھٽ
पिर्ह	پڙھ
पिस्तोल	پستول
पिंग्लो	پنگلو
पिंञिरो	پنڃرو
पिंबिड़ी	پنبڙي
पी	پي
पीअण	پيئڻ
पीअणु	پيئڻ
पीउ	پيء
पीउ	پيءٌ
पीछो	پيڇو
पीठल	پيٺل
पीठलु	پيٺل
पीड़	پيڙه
पीड़णु	پيڙڻ
पीड़हि	پيڙه
पीड़ही	پيڙھي
पीड़ा	پيڙا
पीड़ींदड़	پيڙيندڙ
पीड़े	پيڙي
पीतो	پيتو
पीपु	پيپ
पीलाण	پيلاڻ
पीले	پيلي
पीलो	پيلو
पील्पाओ	پيلپائو
पीसणु	پيسڻ
पीह	پيه
पीहो	پيهو
पींघो	پينگھو
पुकारणु	پڪارڻ
पुख़िताई	پختائي
पुख़्ताई	پختائي
पुख़्ताईअ	پختائيء
पुख़्तो	پختو
पुछ	پڇ
पुछणु	پڇڻ
पुछा	پڇا
पुछु	پڇ
पुछ्ड़ी	پڇڙي
पुछ्यो	پڇيو
पुॼणु	پڄڻ
पुॼाणी	انت
पुॼाणी	پڄاڻي
पुटु	پٽ
पुठ	پٺ
पुठते	پٺتي
पुठभराई	پٺڀرائي
पुठयां	پٺيان
पुठयों	پٺيون
पुठि	پٺ
पुठिते	پٺتي
पुठियां	پٺيان
पुठियों	پٺيون
पुठी	پٺي
पुठीअ	پٺيء
पुठीं	پٺين
पुठो	پٺو
पुड़ीको	پڙيڪو
पुड़ु	پڙ
पुण्यवान	پڻيوان
पुतिलो	پتلو
पुत्लो	پتلو
पुथल	پٿل
पुनर	پنر
पुनर्वास	پنرواس
पुनो	پنو
पुफी	ٻڦي
पुरणो	پراڻو
पुराण	پراڻ
पुराणिक	پراڻڪ
पुराणे	پراڻي
पुराणो	پراڻو
पुराण्कठा	پراڻ
पुरुश	پرش
पुर्ज़ा	پرزا
पुर्ज़े	پرزي
पुर्ज़ो	پرزو
पुर्जोश	پرجوش
पुल	پل
पुलट	پلٽ
पुलि	پل
पुलिन्ग	پلنگ
पुलीस	پليس
पुश्टु	پشٽ
पुश्पु	پشپ
पुसाइणु	پسائڻ
पुस्तक	پستڪ
पुस्त्कालय	پستڪالي
पुस्यलु	پسيل
पूज्य	پوجي
पूॼ	پوڄ
पूॼणु	پوڄڻ
पूॼा	پوڄا
पूॼा	پوجا
पूॼारी	پوڄاري
पूतो	پوتو
पूर	پور
पूरणु	پورڻ
पूरणु	دفن
पूरन्ता	پورنتا
पूरब	پورب
पूरबु	پورب
पूराई	پورائي
पूराओ	پورائو
पूरालो	پورالو
पूरी	پوري
पूरी	پوريء
पूरीअ	پوريء
पूरु	پور
पूरे	پوري
पूरो	ڦاسي
पूरो	پورو
पूरोपुनो	پوروپنو
पूर्णत	پورڻتا
पूर्णता	پورڻتا
पूर्ण्ता	پورڻتا
पूर्ती	پورتي
पूर्बी	پوربي
पूंग्ड़ा	پونگڙا
पूंग्ड़ो	پونگڙو
पूंजी	پونجي
पेच	پيچ
पेचीदो	پيچيدو
पेचु	پيچ
पेच्दार	پيچدار
पेच्रो	پيچرو
पेजु	پيج
पेट	پيٽ
पेटीकोट	پيٽيڪوٽ
पेटु	پيٽ
पेटू	پيٽو
पेटोरी	پيٽوري
पेती	پيتي
पेती	پيٽي
पेतीअ	پيتيء
पेन	پين
पेनी	پيني
पेन्सिल	پينسل
पेर	پير
पेरन	پيرن
पेरु	پير
पेरें	پيرين
पेरो	پيرو
पेर्वी	پيروي
पेर्वीअ	پيرويء
पेवन्द	پيوند
पेश	پيش
पेशानी	پيشاني
पेशाब	پيشاب
पेशाबु	پيشاب
पेशि	پيشي
पेशेवर	پيشيور
पेशो	پيشو
पेश्गी	پيشگي
पेस्ट	پيسٽ
पैकिंग	پيڪنگ
पैकेट	پيڪيٽ
पैग़म्बर	پيغمبر
पैग़ाम	پيغام
पैदा	پيدا
पैदाइश	پيدائش
पैदावार	پيداوار
पैदावारी	پيداواري
पैदाश	پيدائش
पैमाइश	پيمائش
पैमानो	پئمانو
पैसा	پئسا
पैसा	پيسا
पैसे	پئسي
पैसे	پيسي
पैसो	پيسو
पैंच	پئنچ
पैंचु	پئنچ
पोइ	پوء
पोइते	پؤئتي
पोइते	پوئتي
पोइलॻु	پوءلڳ
पोइलॻु	پوئلڳ
पोइवारी	پؤواري
पोइवारी	پوئواري
पोख	پوک
पोखणु	پوکڻ
पोखींदड़	پوکيندڙ
पोचो	پوچو
पोटी	پوٽي
पोटो	پوٽو
पोपट	پوپٽ
पोयां	پويان
पोयूं	پويون
पोयों	پويون
पोरो	پورو
पोर्ट	پورٽ
पोर्ह्यत	پورھيت
पोर्ह्यो	پورگيو
पोर्ह्यो	پورهيو
पोलु	پول
पोश	پوش
पोशाक	پوشاڪ
पोशी	پوشي
पोशीदो	پوشيدو
पोशु	پوش
पोसल	پوسل
पोसिराइणु	پوسرائڻ
पोसिरंदड़	پوسرندڙ
पोसिलो	پوسيلو
पोस्राईंदड़	پوسرائيندڙ
पंख	پنک
पंखिड़ी	پنکڙي
पंखु	پنک
पंखुड़ी	پنکڙي
पंगत	پنگت
पंगती	پنگتي
पंज	پنج
पंजो	پنجو
पंजों	پنجون
पंथी	پنٿي
पंथु	پنٿ
पंध	پنڌ
पंधि	پنڌ
पंधु	پنڌ
पंहिन्जो	پنهنجو
पंहिंजाई	پنهنجائي
पंहिंजी	پنهنجي
पंहिंजे	پنھنجي
पंहिंजो	پنهنجو
प्अहुचाइणु	پھچائڻ
प्यल	پيل
प्यलु	پيل
प्याज़	پياز
प्यादी	پيادي
प्यादो	پيادو
प्यार	پيار
प्यारणु	پيارڻ
प्यारी	پيارو
प्यारु	پيار
प्यारो	پيارو
प्यारो	پياري
प्यालो	پيالو
प्यास	پياس
प्यो	پيو
प्रकारन	پرڪارن
प्रकाश	پرڪاش
प्रकाशक	پرڪاشڪ
प्रकाशन	پرڪاشن
प्रकाशित	پرڪاشت
प्रकोप	پرڪوپ
प्रचार	پرچار
प्रचारक	پرچارڪ
प्रजा	پرجا
प्रणाम	پرڻام
प्रताप	پرتاپ
प्रतापी	پرتاپي
प्रताब	پرناب
प्रथा	پرٿا
प्रदूशणु	پردوشڻ
प्रधान	پرڌان
प्रफुल्ता	پرڦلتا
प्रॿंधक	پرٻنڌڪ
प्रभात	پرڀات
प्रभाव	پرڀاو
प्रभावी	پرڀاوي
प्रमाण	پرماڻ
प्रमाणु	پرماڻ
प्रवचन	پروچن
प्रवाह	پرواه
प्रवेश	پرويش
प्रवेश	پويش
प्रशन	پرشن
प्रश्नावली	پرشناولي
प्रसन्ता	پرسنتا
प्रसारणु	پرسارڻ
प्रस्ताव	پرستاو
प्राचीन	پراچين
प्राण	پراڻ
प्राणु	پراڻ
प्राप्त	پراپت
प्रार्थ्ना	پرارٿنا
प्राल्ॿध	پرالٻڌ
प्रास्चित	پراسڇت
प्रास्चित	پراسچت
प्रांत	پرانت
प्रांतिक	پرانتڪ
प्रांतियता	پرانتيتا
प्रांतु	پرانت
प्रिय	پري
प्रिह	پره
प्रीत	پريت
प्रीतम	پريتم
प्रीत्यो	پريتيو
प्रूफ़	پروف
प्रेत्वादु	پريتواد
प्रेत्साधक	پريتساڌڪ
प्रेम	پريم
प्रेमिका	پريمڪا
प्रेरक	پريرڪ
प्रेरणा	پريرڻا
प्रेरणु	پريرڻ
प्रेरित	پريرت
प्रेर्णा	پريرڻا
प्रोफ़ेसर	پروفيسر
प्र्योग्शाला	پريوگشالا
प्लेट	پليٽ
फ़कत	فقت
फ़कत	فقط
फकी	ڦڪي
फ़कीर	فقير
फ़ज़ीलत	فزيلت
फ़ज़ीलत	فضيلت
फ़जुर	فجر
फ़ज़ूल	فضول
फट	ڦٽ
फटाको	ڦٽاڪو
फटु	ڦٽ
फटु	پٽ
फट्कनि	ڦٽڪن
फट्का	ڦٽڪا
फट्कार	ڦٽڪار
फट्कारणु	ڦٽڪارڻ
फट्को	ڦٽڪو
फड़कणु	ڦڙڪڻ
फॾई	ڦڏئي
फणी	ڦڻي
फणु	ڦڻ
फ़तह	فتح
फ़तहयाब	فتحياب
फथिकणु	ڦٿڪڻ
फथ्फथ्यो	ڦٿڦٿيو
फ़न	فن
फ़ना	فنا
फ़नु	فن
फ़नूस	فانوس
फफूंड	ڦڦوند
फॿाइणु	ڦٻائڻ
फ़रकु	فرق
फ़रामोश	فراموش
फ़रिश्तो	فرشتو
फरु	ڦر
फ़रेब	فريب
फ़रेबी	فريبي
फ़रेबु	فريب
फ़र्कु	فرق
फ़र्ज़	فرض
फ़र्ज़ी	فرضي
फ़र्ज़ु	فرض
फ़र्ज़ंदु	فرزند
फ़र्निचर	فرنيچر
फ़र्नीचर	فرنيچر
फ़र्मान	فرمان
फ़र्मानु	فرمان
फ़र्मान्दारी	فرمانداري
फ़र्मान्बर्दारी	فرمانبرداري
फ़र्यादी	فريادي
फ़र्श	فرش
फ़र्शी	فرشي
फ़र्शु	فرش
फ़र्हत	فرحت
फ़र्हत	فرهت
फ़र्हती	فرهتي
फल	ڦل
फलणु	ڦلڻ
फ़लाणो	فلاڻو
फलु	ڦل
फ़साद	فساد
फ़सादी	فسادي
फ़सादु	فساد
फ़सानो	فسانو
फ़सुल	فصل
फ़सुलु	فصل
फह	ڦه
फ़हम	فهم
फ़हमु	فهم
फहिके	ڦهڪي
फहिको	ڦهڪو
फ़हिमीदो	فهميدو
फ़हिर्स्त	فھرست
फहिलाइणु	ڦهلائڻ
फहिलाउ	ڦهلاء
फहिल्जणु	ڦھلجڻ
फहिल्जणु	ڦهلجڻ
फहिल्जी	ڦھلجي
फहिल्जंदड़	ڦهلجندڙ
फहिल्यल	ڦهليل
फहिल्यलु	ڦھليل
फहिल्यलु	ڦهليل
फह्काइणु	ڦهڪائڻ
फह्काए	ڦهڪائي
फ़ह्मी	فهمي
फह्राइणु	ڦھرائڻ
फ़ह्रिस्त	فھرست
फह्लाइणु	ڦهلائڻ
फह्लाउ	ڦهلاء
फ़ाइदे	فائدي
फ़ाइदेमंड	فائديمند
फ़ाइदेमंद	فائديمند
फ़ाइदेमंदी	فائديمندي
फ़ाइदेवारो	فائديوارو
फ़ाइदो	فائدو
फ़ाइल	فاعل
फ़ाईल	فائيل
फाक	ڦاڪ
फ़ाको	فاڪو
फाटक	ڦاٽڪ
फाटणु	ڦاٽڻ
फाटी	ڦاٽي
फाटु	ڦاٽ
फाटो	ڦاٽو
फाड़	ڦاڙ
फाड़णु	ڦارڻ
फाड़णु	پاڙهڻ
फाड़ु	ڦاڙ
फाड़े	ڦاڙي
फ़ानी	فاني
फ़ानी	فانيي
फारे	ڦاڙي
फ़ाल्टू	فالٽو
फ़ाल्तू	فالتو
फ़ाल्सू	فالسو
फासणु	ڦاسڻ
फासाइणु	ڦاسائڻ
फासी	ڦاسي
फासी	پورو
फासीअ	ڦاسيء
फ़ास्लो	فاصلو
फ़ाहिश	فاحش
फ़ाहिश	فاهش
फिकत	ڦڪت
फ़िकर्मंद	فڪرمند
फिको	ڦڪو
फ़िज़ूल	فضول
फिटनु	ڦٽڻ
फिटलु	ڦٽل
फिटाइणु	ڦٽائڻ
फिटो	ڦٽو
फिट्कार	ڦٽڪار
फिॾो	ڦڏو
फ़ितिरती	فطرتي
फ़िदा	فدا
फिफिड़	ڦڦڙ
फिफिड़ु	ڦڦڙ
फिफिड़ो	ڦڦڙو
फिरणु	ڦرڻ
फिरिणो	ڦرڻو
